"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"8261","KY","D B Wilson",6823,"W1","",11,1997,"ARP",715.5,314432,NA,1266.446,0.4954,1094.344,447040.875,4357127.825,4,"ECAR","Ohio County"
"8262","KY","D B Wilson",6823,"W1","",12,1997,"ARP",744,324770,NA,1008.675,0.5031,940.73,383201.3,3734903.8,4,"ECAR","Ohio County"
"8263","KY","E W Brown",1355,"1","",1,1997,"ARP",473.75,34862,NA,393.41,0.5103,99.281,38160.425,371934.525,4,"SERC","Mercer County"
"8264","KY","E W Brown",1355,"1","",2,1997,"ARP",306.5,20154,NA,202.109,0.4428,48.043,21018.525,204861.725,4,"SERC","Mercer County"
"8265","KY","E W Brown",1355,"1","",3,1997,"ARP",545.75,37779,NA,390.521,0.4786,86.841,36205.175,352866.05,4,"SERC","Mercer County"
"8266","KY","E W Brown",1355,"1","",4,1997,"ARP",637.25,46876,NA,496.672,0.5089,107.243,42371.025,412987.2,4,"SERC","Mercer County"
"8267","KY","E W Brown",1355,"1","",5,1997,"ARP",652.5,43999,NA,536.756,0.4854,106.977,44759.3,436257.35,4,"SERC","Mercer County"
"8268","KY","E W Brown",1355,"1","",6,1997,"ARP",640.75,43061,NA,503.714,0.4504,113.622,50923.625,496326.375,4,"SERC","Mercer County"
"8269","KY","E W Brown",1355,"1","",7,1997,"ARP",672,47588,NA,545.482,0.4959,141.885,56560.6,551264.6,4,"SERC","Mercer County"
"8270","KY","E W Brown",1355,"1","",8,1997,"ARP",744,54019,NA,730.393,0.475,157.195,64945.7,632986.4,4,"SERC","Mercer County"
"8271","KY","E W Brown",1355,"1","",9,1997,"ARP",542,38698,NA,453.701,0.4841,114.994,46986,457952.3,4,"SERC","Mercer County"
"8272","KY","E W Brown",1355,"1","",10,1997,"ARP",696.5,52531,NA,657.818,0.4841,159.792,66113.7,644390.45,4,"SERC","Mercer County"
"8273","KY","E W Brown",1355,"1","",11,1997,"ARP",499.25,43147,NA,545.515,0.5203,147.835,56996.275,555519.7,4,"SERC","Mercer County"
"8274","KY","E W Brown",1355,"1","",12,1997,"ARP",431.5,33891,NA,413.39,0.4539,99.122,42827.9,417430.2,4,"SERC","Mercer County"
"8275","KY","E W Brown",1355,"10","",1,1997,"ARP",2.75,125,NA,0.22,0.1305,0.153,150.2,1923.35,4,"SERC","Mercer County"
"8276","KY","E W Brown",1355,"10","",2,1997,"ARP",2.75,224,NA,0.001,0.122,0.213,166.1,2852.65,4,"SERC","Mercer County"
"8277","KY","E W Brown",1355,"10","",3,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8278","KY","E W Brown",1355,"10","",4,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8279","KY","E W Brown",1355,"10","",5,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8280","KY","E W Brown",1355,"10","",6,1997,"ARP",23.75,1260,NA,0.942,0.1262,1.399,1286.299,19106.25,4,"SERC","Mercer County"
"8281","KY","E W Brown",1355,"10","",7,1997,"ARP",91.5,8555,NA,4.79,0.1498,8.456,7138.604,107733.375,4,"SERC","Mercer County"
"8282","KY","E W Brown",1355,"10","",8,1997,"ARP",52.5,4620,NA,0.047,0.131,4.291,3437.998,58785.1,4,"SERC","Mercer County"
"8283","KY","E W Brown",1355,"10","",9,1997,"ARP",16.75,1491,NA,0.006,0.1404,1.391,1114.1,18937,4,"SERC","Mercer County"
"8284","KY","E W Brown",1355,"10","",10,1997,"ARP",9.75,844,NA,0.003,0.1268,0.761,625.201,10756.575,4,"SERC","Mercer County"
"8285","KY","E W Brown",1355,"10","",11,1997,"ARP",17.5,1878,NA,0.269,0.1356,1.758,1397.899,23192.9,4,"SERC","Mercer County"
"8286","KY","E W Brown",1355,"10","",12,1997,"ARP",7.5,763,NA,0.003,0.1249,0.635,536.7,9222.975,4,"SERC","Mercer County"
"8287","KY","E W Brown",1355,"11","",1,1997,"ARP",2,35,NA,0,0.072,0.03,49.1,831.95,4,"SERC","Mercer County"
"8288","KY","E W Brown",1355,"11","",2,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8289","KY","E W Brown",1355,"11","",3,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8290","KY","E W Brown",1355,"11","",4,1997,"ARP",14.5,1389,NA,0.005,0.1472,1.313,978.5,16722.225,4,"SERC","Mercer County"
"8291","KY","E W Brown",1355,"11","",5,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8292","KY","E W Brown",1355,"11","",6,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8293","KY","E W Brown",1355,"11","",7,1997,"ARP",18.5,1357,NA,0.005,0.0986,0.936,1026.6,17703.675,4,"SERC","Mercer County"
"8294","KY","E W Brown",1355,"11","",8,1997,"ARP",27.25,2024,NA,0.008,0.0949,1.395,1531.1,26221.85,4,"SERC","Mercer County"
"8295","KY","E W Brown",1355,"11","",9,1997,"ARP",8.75,655,NA,0.003,0.0983,0.446,501.101,8516.95,4,"SERC","Mercer County"
"8296","KY","E W Brown",1355,"11","",10,1997,"ARP",3,227,NA,0.001,0.0975,0.154,171.3,2947.55,4,"SERC","Mercer County"
"8297","KY","E W Brown",1355,"11","",11,1997,"ARP",8.75,739,NA,0.003,0.1186,0.659,541.002,9311.375,4,"SERC","Mercer County"
"8298","KY","E W Brown",1355,"11","",12,1997,"ARP",3,164,NA,0.001,0.075,0.118,133.2,2288.15,4,"SERC","Mercer County"
"8299","KY","E W Brown",1355,"2","CS003",1,1997,"ARP",621,79937,NA,827.715,0.4378,194.248,90210.767,879248.462,4,"SERC","Mercer County"
"8300","KY","E W Brown",1355,"2","CS003",2,1997,"ARP",429,47505,NA,482.708,0.428,109.074,51692.168,503824.186,4,"SERC","Mercer County"
"8301","KY","E W Brown",1355,"2","CS003",3,1997,"ARP",639.5,76750,NA,919.078,0.4347,185.063,87142.665,849338.926,4,"SERC","Mercer County"
"8302","KY","E W Brown",1355,"2","CS003",4,1997,"ARP",588.5,77398,NA,1057.693,0.4451,197.536,91243.425,889304.25,4,"SERC","Mercer County"
"8303","KY","E W Brown",1355,"2","CS003",5,1997,"ARP",496.5,54313,NA,609.761,0.4749,121.965,52324.839,509994.199,4,"SERC","Mercer County"
"8304","KY","E W Brown",1355,"2","CS003",6,1997,"ARP",714,81295,NA,803.617,0.4143,167.844,82517.248,804257.366,4,"SERC","Mercer County"
"8305","KY","E W Brown",1355,"2","CS003",7,1997,"ARP",683.25,87361,NA,898.004,0.3999,181.496,92284.272,899459.371,4,"SERC","Mercer County"
"8306","KY","E W Brown",1355,"2","CS003",8,1997,"ARP",715,89140,NA,987.643,0.3942,183.248,94868.92,924649.382,4,"SERC","Mercer County"
"8307","KY","E W Brown",1355,"2","CS003",9,1997,"ARP",720,92414,NA,938.485,0.3998,197.178,100340.507,977974.97,4,"SERC","Mercer County"
"8308","KY","E W Brown",1355,"2","CS003",10,1997,"ARP",738.75,95033,NA,953.804,0.4332,209.368,98872.147,963662.315,4,"SERC","Mercer County"
"8309","KY","E W Brown",1355,"2","CS003",11,1997,"ARP",625.5,91981,NA,890.548,0.4374,208.293,96537.562,940912.644,4,"SERC","Mercer County"
"8310","KY","E W Brown",1355,"2","CS003",12,1997,"ARP",653.5,84512,NA,902.355,0.4423,201.032,92972.652,906162.099,4,"SERC","Mercer County"
"8311","KY","E W Brown",1355,"3","CS003",1,1997,"ARP",744,220117,NA,2289.002,0.4326,531.877,249795.733,2434653.538,4,"SERC","Mercer County"
"8312","KY","E W Brown",1355,"3","CS003",2,1997,"ARP",671.5,187413,NA,1954.843,0.4187,428.684,208937.232,2036431.114,4,"SERC","Mercer County"
"8313","KY","E W Brown",1355,"3","CS003",3,1997,"ARP",163,44291,NA,530.357,0.4158,99.001,48790.11,475533.474,4,"SERC","Mercer County"
"8314","KY","E W Brown",1355,"3","CS003",4,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8315","KY","E W Brown",1355,"3","CS003",5,1997,"ARP",134.25,31303,NA,258.139,0.4479,66.408,29417.186,286720.226,4,"SERC","Mercer County"
"8316","KY","E W Brown",1355,"3","CS003",6,1997,"ARP",697,205597,NA,2026.385,0.4123,425.929,209222.752,2039200.734,4,"SERC","Mercer County"
"8317","KY","E W Brown",1355,"3","CS003",7,1997,"ARP",744,211952,NA,2149.951,0.3995,443.157,223599.028,2179331.629,4,"SERC","Mercer County"
"8318","KY","E W Brown",1355,"3","CS003",8,1997,"ARP",744,216600,NA,2411.941,0.393,444.816,230741.48,2248945.718,4,"SERC","Mercer County"
"8319","KY","E W Brown",1355,"3","CS003",9,1997,"ARP",720,211327,NA,2141.108,0.3998,451.326,229388.893,2235753.13,4,"SERC","Mercer County"
"8320","KY","E W Brown",1355,"3","CS003",10,1997,"ARP",744,220163,NA,2208.365,0.4329,484.411,228891.853,2230903.585,4,"SERC","Mercer County"
"8321","KY","E W Brown",1355,"3","CS003",11,1997,"ARP",720,237708,NA,2351.178,0.4314,539.857,252807.738,2464013.856,4,"SERC","Mercer County"
"8322","KY","E W Brown",1355,"3","CS003",12,1997,"ARP",607.5,189526,NA,1945.512,0.4267,430.559,204912.848,1997198.001,4,"SERC","Mercer County"
"8323","KY","E W Brown",1355,"8","",1,1997,"ARP",11.5,1088,NA,0.234,0.1431,1.115,842.598,13613.75,4,"SERC","Mercer County"
"8324","KY","E W Brown",1355,"8","",2,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8325","KY","E W Brown",1355,"8","",3,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8326","KY","E W Brown",1355,"8","",4,1997,"ARP",18,1733,NA,0.006,0.1482,1.627,1229.499,21009.9,4,"SERC","Mercer County"
"8327","KY","E W Brown",1355,"8","",5,1997,"ARP",0.5,0,NA,0,0.108,0.003,3.8,64.375,4,"SERC","Mercer County"
"8328","KY","E W Brown",1355,"8","",6,1997,"ARP",2.75,209,NA,0.001,0.1448,0.216,161.4,2770.1,4,"SERC","Mercer County"
"8329","KY","E W Brown",1355,"8","",7,1997,"ARP",25.75,2063,NA,0.008,0.1325,1.807,1529.901,26379.55,4,"SERC","Mercer County"
"8330","KY","E W Brown",1355,"8","",8,1997,"ARP",36.5,3004,NA,0.464,0.1338,2.681,2359.997,38995.925,4,"SERC","Mercer County"
"8331","KY","E W Brown",1355,"8","",9,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8332","KY","E W Brown",1355,"8","",10,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8333","KY","E W Brown",1355,"8","",11,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8334","KY","E W Brown",1355,"8","",12,1997,"ARP",55,5934,NA,4.91,0.1872,7.528,5189.598,73611.1,4,"SERC","Mercer County"
"8335","KY","E W Brown",1355,"9","",1,1997,"ARP",8,733,NA,0.35,0.1669,0.86,585,8959.1,4,"SERC","Mercer County"
"8336","KY","E W Brown",1355,"9","",2,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8337","KY","E W Brown",1355,"9","",3,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8338","KY","E W Brown",1355,"9","",4,1997,"ARP",11.75,976,NA,0.004,0.1463,0.939,714.799,12217.2,4,"SERC","Mercer County"
"8339","KY","E W Brown",1355,"9","",5,1997,"ARP",1,24,NA,0,0.128,0.032,28.2,482.9,4,"SERC","Mercer County"
"8340","KY","E W Brown",1355,"9","",6,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8341","KY","E W Brown",1355,"9","",7,1997,"ARP",14.5,973,NA,0.004,0.1242,0.886,762.801,13156.225,4,"SERC","Mercer County"
"8342","KY","E W Brown",1355,"9","",8,1997,"ARP",11,781,NA,0.003,0.1234,0.74,604.6,10356.35,4,"SERC","Mercer County"
"8343","KY","E W Brown",1355,"9","",9,1997,"ARP",0.5,0,NA,0,0.0495,0.003,3.5,59.9,4,"SERC","Mercer County"
"8344","KY","E W Brown",1355,"9","",10,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8345","KY","E W Brown",1355,"9","",11,1997,"ARP",1.25,0,NA,0,0.0396,0.005,5.8,100.475,4,"SERC","Mercer County"
"8346","KY","E W Brown",1355,"9","",12,1997,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8347","KY","East Bend",6018,"2","",1,1997,"ARP",744,449832,NA,1358.901,0.3857,904.56,473550.3,4615508.3,4,"ECAR","Boone County"
"8348","KY","East Bend",6018,"2","",2,1997,"ARP",648.5,352838,NA,926.093,0.4033,758.74,375792.1,3662682.575,4,"ECAR","Boone County"
"8349","KY","East Bend",6018,"2","",3,1997,"ARP",744,405810,NA,1055.856,0.4095,896.584,434499,4234876.6,4,"ECAR","Boone County"
"8350","KY","East Bend",6018,"2","",4,1997,"ARP",720,443117,NA,1310.396,0.4383,1030.969,481651,4694473,4,"ECAR","Boone County"
"8351","KY","East Bend",6018,"2","",5,1997,"ARP",619.5,341976,NA,1054.609,0.3896,754.97,368937.45,3595871.375,4,"ECAR","Boone County"
"8352","KY","East Bend",6018,"2","",6,1997,"ARP",719.75,385575,NA,1119.247,0.4051,854.788,418162.075,4075645.7,4,"ECAR","Boone County"
"8353","KY","East Bend",6018,"2","",7,1997,"ARP",744,404509,NA,1132.572,0.3878,871.794,448597.5,4372287.4,4,"ECAR","Boone County"
"8354","KY","East Bend",6018,"2","",8,1997,"ARP",744,416641,NA,1164.538,0.3716,877.646,472292,4603235.8,4,"ECAR","Boone County"
"8355","KY","East Bend",6018,"2","",9,1997,"ARP",716,379720,NA,1065.418,0.3916,844.074,429745.1,4188555.2,4,"ECAR","Boone County"
"8356","KY","East Bend",6018,"2","",10,1997,"ARP",744,382900,NA,1312.605,0.4228,894.2,431009.6,4200875.6,4,"ECAR","Boone County"
"8357","KY","East Bend",6018,"2","",11,1997,"ARP",719.25,391327,NA,730.274,0.4028,835.036,419235.425,4086117.65,4,"ECAR","Boone County"
"8358","KY","East Bend",6018,"2","",12,1997,"ARP",742.75,415701,NA,852.004,0.3999,883.323,442777.275,4315587.7,4,"ECAR","Boone County"
"8359","KY","Elmer Smith",1374,"1","CS001, CS002",1,1997,"ARP",613.25,85660,NA,286.602,1.5607,735.02,95854.181,923812.476,4,"ECAR","Daviess County"
"8360","KY","Elmer Smith",1374,"1","CS001, CS002",2,1997,"ARP",672,91855,NA,274.946,1.6763,794.712,96967.753,933996.299,4,"ECAR","Daviess County"
"8361","KY","Elmer Smith",1374,"1","CS001, CS002",3,1997,"ARP",738.5,104485,NA,443.008,1.6496,892.843,110749.482,1067075.149,4,"ECAR","Daviess County"
"8362","KY","Elmer Smith",1374,"1","CS001, CS002",4,1997,"ARP",689.25,98905,NA,260.622,1.7449,964.547,113168.018,1089923.974,4,"ECAR","Daviess County"
"8363","KY","Elmer Smith",1374,"1","CS001, CS002",5,1997,"ARP",712.25,96528,NA,163.384,1.623,875.049,108946.974,1049268.59,4,"ECAR","Daviess County"
"8364","KY","Elmer Smith",1374,"1","CS001, CS002",6,1997,"ARP",720,101023,NA,215.207,1.5985,855.57,108830.293,1059425.161,4,"ECAR","Daviess County"
"8365","KY","Elmer Smith",1374,"1","CS001, CS002",7,1997,"ARP",744,97106,NA,154.527,1.5878,857.686,108524.132,1057737.811,4,"ECAR","Daviess County"
"8366","KY","Elmer Smith",1374,"1","CS001, CS002",8,1997,"ARP",744,90935,NA,188.232,1.4835,748.891,99531.743,970095.867,4,"ECAR","Daviess County"
"8367","KY","Elmer Smith",1374,"1","CS001, CS002",9,1997,"ARP",720,94345,NA,157.577,1.5858,822.357,103539.87,1009159.336,4,"ECAR","Daviess County"
"8368","KY","Elmer Smith",1374,"1","CS001, CS002",10,1997,"ARP",603,76481,NA,1096.221,1.5328,725.885,94365.02,919744.701,4,"ECAR","Daviess County"
"8369","KY","Elmer Smith",1374,"1","CS001, CS002",11,1997,"ARP",693.75,96765,NA,149.554,1.7037,907.584,107836.755,1051047.581,4,"ECAR","Daviess County"
"8370","KY","Elmer Smith",1374,"1","CS001, CS002",12,1997,"ARP",611.75,80427,NA,160.975,1.6547,742.206,89243.072,869814.335,4,"ECAR","Daviess County"
"8371","KY","Elmer Smith",1374,"2","CS001, CS002",1,1997,"ARP",664,145912,NA,280.666,0.4454,348.327,162583.794,1565977.349,4,"ECAR","Daviess County"
"8372","KY","Elmer Smith",1374,"2","CS001, CS002",2,1997,"ARP",670,157156,NA,434.636,0.442,344.002,166799.397,1606442.326,4,"ECAR","Daviess County"
"8373","KY","Elmer Smith",1374,"2","CS001, CS002",3,1997,"ARP",651.5,153706,NA,609.452,0.4664,357.484,163258.468,1572728.151,4,"ECAR","Daviess County"
"8374","KY","Elmer Smith",1374,"2","CS001, CS002",4,1997,"ARP",720,188766,NA,485.358,0.4586,477.628,215503.882,2075524.326,4,"ECAR","Daviess County"
"8375","KY","Elmer Smith",1374,"2","CS001, CS002",5,1997,"ARP",744,175990,NA,288.856,0.4324,416.706,198199.126,1908859.31,4,"ECAR","Daviess County"
"8376","KY","Elmer Smith",1374,"2","CS001, CS002",6,1997,"ARP",720,181560,NA,388.855,0.4465,428.105,195513.057,1903240.589,4,"ECAR","Daviess County"
"8377","KY","Elmer Smith",1374,"2","CS001, CS002",7,1997,"ARP",743.75,179270,NA,289.411,0.4101,397.808,200124.668,1950529.089,4,"ECAR","Daviess County"
"8378","KY","Elmer Smith",1374,"2","CS001, CS002",8,1997,"ARP",744,186403,NA,378.306,0.4072,407.322,204504.657,1993226.333,4,"ECAR","Daviess County"
"8379","KY","Elmer Smith",1374,"2","CS001, CS002",9,1997,"ARP",620,156434,NA,266.592,0.3975,332.366,170684.33,1663593.164,4,"ECAR","Daviess County"
"8380","KY","Elmer Smith",1374,"2","CS001, CS002",10,1997,"ARP",479,112225,NA,151.879,0.4272,254.175,122891.53,1197767.974,4,"ECAR","Daviess County"
"8381","KY","Elmer Smith",1374,"2","CS001, CS002",11,1997,"ARP",586,131132,NA,199.855,0.4453,308.999,144322.945,1406663.069,4,"ECAR","Daviess County"
"8382","KY","Elmer Smith",1374,"2","CS001, CS002",12,1997,"ARP",744,195784,NA,363.319,0.4007,424.361,216285.728,2108047.115,4,"ECAR","Daviess County"
"8383","KY","Ghent",1356,"1","CS001, MS001",1,1997,"ARP",744,NA,NA,570.324,0.4053,794.374,400006.3,3898815.4,4,"","Carroll County"
"8384","KY","Ghent",1356,"1","CS001, MS001",2,1997,"ARP",669.5,243,NA,516.267,0.4032,701.388,355598.8,3465953.875,4,"","Carroll County"
"8385","KY","Ghent",1356,"1","CS001, MS001",3,1997,"ARP",744,NA,NA,533.281,0.3803,727.91,387970.8,3781398.8,4,"","Carroll County"
"8386","KY","Ghent",1356,"1","CS001, MS001",4,1997,"ARP",262.25,65,NA,205.313,0.3889,270.721,142165.85,1385784.481,4,"","Carroll County"
"8387","KY","Ghent",1356,"1","CS001, MS001",5,1997,"ARP",506,624,NA,390.256,0.3774,433.745,236430.475,2307084.775,4,"","Carroll County"
"8388","KY","Ghent",1356,"1","CS001, MS001",6,1997,"ARP",385.5,2626,NA,384.283,0.4153,387.145,193829.05,1889554.889,4,"","Carroll County"
"8389","KY","Ghent",1356,"1","CS001, MS001",7,1997,"ARP",637.25,1163,NA,583.775,0.4172,696.577,342413.425,3342458.159,4,"","Carroll County"
"8390","KY","Ghent",1356,"1","CS001, MS001",8,1997,"ARP",744,NA,NA,723.103,0.4091,835.184,415324.6,4047991.3,4,"","Carroll County"
"8391","KY","Ghent",1356,"1","CS001, MS001",9,1997,"ARP",633.25,26396,NA,1070.914,0.4047,662.416,337255.45,3290002.939,4,"","Carroll County"
"8392","KY","Ghent",1356,"1","CS001, MS001",10,1997,"ARP",744,NA,NA,703.915,0.4237,851.861,410893.5,4004804.1,4,"","Carroll County"
"8393","KY","Ghent",1356,"1","CS001, MS001",11,1997,"ARP",625.5,765,NA,709.31,0.4139,698.505,340729,3323913.174,4,"","Carroll County"
"8394","KY","Ghent",1356,"1","CS001, MS001",12,1997,"ARP",744,NA,NA,1006.979,0.4122,823.274,408980.7,3986172.4,4,"","Carroll County"
"8395","KY","Ghent",1356,"2","CS001",1,1997,"ARP",635.25,238420,NA,1332.495,0.5034,629.663,260045.1,2488241.3,4,"","Carroll County"
"8396","KY","Ghent",1356,"2","CS001",2,1997,"ARP",639.75,196125,NA,1018.198,0.5165,516.192,203313.175,1983493.475,4,"","Carroll County"
"8397","KY","Ghent",1356,"2","CS001",3,1997,"ARP",717.25,228535,NA,1195.398,0.5095,616.293,238687.5,2407611.075,4,"","Carroll County"
"8398","KY","Ghent",1356,"2","CS001",4,1997,"ARP",714.25,264750,NA,1349.699,0.5097,696.133,262493.15,2715257.369,4,"","Carroll County"
"8399","KY","Ghent",1356,"2","CS001",5,1997,"ARP",744,245222,NA,1327.497,0.5174,662.182,247088.3,2511867.05,4,"","Carroll County"
"8400","KY","Ghent",1356,"2","CS001",6,1997,"ARP",720,230594,NA,1173.132,0.5025,595.913,223532.9,2322270.686,4,"","Carroll County"
"8401","KY","Ghent",1356,"2","CS001",7,1997,"ARP",744,265765,NA,1364.931,0.5212,691.813,264090.5,2599569.091,4,"","Carroll County"
"8402","KY","Ghent",1356,"2","CS001",8,1997,"ARP",743.75,245189,NA,1297.024,0.5159,644.838,248367.35,2457831.625,4,"","Carroll County"
"8403","KY","Ghent",1356,"2","CS001",9,1997,"ARP",720,246821,NA,1371.179,0.497,646.196,254194.6,2558763.411,4,"","Carroll County"
"8404","KY","Ghent",1356,"2","CS001",10,1997,"ARP",274.75,97202,NA,543.035,0.5048,259.602,99213.65,975102.85,4,"","Carroll County"
"8405","KY","Ghent",1356,"2","CS001",11,1997,"ARP",720,282691,NA,1579.145,0.5077,731.451,305157.6,2881488.276,4,"","Carroll County"
"8406","KY","Ghent",1356,"2","CS001",12,1997,"ARP",744,259518,NA,1472.653,0.4884,614.722,274872.6,2510355.7,4,"","Carroll County"
"8407","KY","Ghent",1356,"3","CS002",1,1997,"ARP",744,308985,NA,1576.025,0.5432,865.673,317419.762,3093757.296,4,"","Carroll County"
"8408","KY","Ghent",1356,"3","CS002",2,1997,"ARP",671.5,253491,NA,1293.288,0.5018,652.342,259034.313,2524706.63,4,"","Carroll County"
"8409","KY","Ghent",1356,"3","CS002",3,1997,"ARP",744,277429,NA,1458.041,0.5284,752.885,282605.577,2754437.049,4,"","Carroll County"
"8410","KY","Ghent",1356,"3","CS002",4,1997,"ARP",662.5,286792,NA,1460.715,0.5241,749.11,286958.959,2796871.203,4,"","Carroll County"
"8411","KY","Ghent",1356,"3","CS002",5,1997,"ARP",630,247255,NA,1281.165,0.4971,628.021,250573.021,2442234.542,4,"","Carroll County"
"8412","KY","Ghent",1356,"3","CS002",6,1997,"ARP",720,278741,NA,1440.278,0.4764,689.067,287976.41,2806786.446,4,"","Carroll County"
"8413","KY","Ghent",1356,"3","CS002",7,1997,"ARP",744,309147,NA,1578.416,0.5157,822.54,317762.941,3097101.348,4,"","Carroll County"
"8414","KY","Ghent",1356,"3","CS002",8,1997,"ARP",721,274957,NA,1406.83,0.4833,694.489,285341.947,2781112.308,4,"","Carroll County"
"8415","KY","Ghent",1356,"3","CS002",9,1997,"ARP",720,294105,NA,1591.88,0.5113,798.994,312199.206,3042877.831,4,"","Carroll County"
"8416","KY","Ghent",1356,"3","CS002",10,1997,"ARP",703.5,288378,NA,1489.655,0.5316,798.286,299719.837,2921244.151,4,"","Carroll County"
"8417","KY","Ghent",1356,"3","CS002",11,1997,"ARP",183,57019,NA,293.561,0.3776,109.625,59603.751,580934.811,4,"","Carroll County"
"8418","KY","Ghent",1356,"3","CS002",12,1997,"ARP",744,330998,NA,1692.438,0.3947,667.949,337272.81,3287260.511,4,"","Carroll County"
"8419","KY","Ghent",1356,"4","CS002",1,1997,"ARP",744,304608,NA,1554.101,0.5432,853.103,312962.738,3050316.204,4,"","Carroll County"
"8420","KY","Ghent",1356,"4","CS002",2,1997,"ARP",654.5,239225,NA,1219.687,0.5016,611.803,244025.637,2378420.22,4,"","Carroll County"
"8421","KY","Ghent",1356,"4","CS002",3,1997,"ARP",744,272076,NA,1430.333,0.5284,737.193,277293.223,2702659.751,4,"","Carroll County"
"8422","KY","Ghent",1356,"4","CS002",4,1997,"ARP",685.75,283889,NA,1447.155,0.5123,723.236,284661.541,2774478.797,4,"","Carroll County"
"8423","KY","Ghent",1356,"4","CS002",5,1997,"ARP",744,281250,NA,1473.928,0.4854,701.185,287129.279,2798534.658,4,"","Carroll County"
"8424","KY","Ghent",1356,"4","CS002",6,1997,"ARP",720,269476,NA,1391.772,0.4764,666.502,278376.39,2713218.954,4,"","Carroll County"
"8425","KY","Ghent",1356,"4","CS002",7,1997,"ARP",744,298455,NA,1524.214,0.5157,795.829,306890.159,2991129.052,4,"","Carroll County"
