"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"178","AL","E C Gaston",26,"2","CS0CAN",10,1999,"ARP",744,152839,NA,1190.417,0.5152,408.655,167254.043,1630108,4,"SERC","Shelby County"
"179","AL","E C Gaston",26,"2","CS0CAN",11,1999,"ARP",720,150696,NA,1041.935,0.5593,436.228,159739.416,1556862.4,4,"SERC","Shelby County"
"180","AL","E C Gaston",26,"2","CS0CAN",12,1999,"ARP",744,163974,NA,1256.826,0.5542,476.289,175161.776,1707174.6,4,"SERC","Shelby County"
"181","AL","E C Gaston",26,"3","CS0CBN",1,1999,"ARP",551.75,123610,NA,983.653,0.4464,282.23,129645.803,1263566.431,4,"SERC","Shelby County"
"182","AL","E C Gaston",26,"3","CS0CBN",2,1999,"ARP",605.75,129376,NA,1105.596,0.4488,297.034,133937.507,1305387.81,4,"SERC","Shelby County"
"183","AL","E C Gaston",26,"3","CS0CBN",3,1999,"ARP",657.5,154651,NA,1227.312,0.4485,355.607,161637.947,1575369.122,4,"SERC","Shelby County"
"184","AL","E C Gaston",26,"3","CS0CBN",4,1999,"ARP",694.25,175357,NA,1346.184,0.4607,410.982,182466.975,1778390.253,4,"SERC","Shelby County"
"185","AL","E C Gaston",26,"3","CS0CBN",5,1999,"ARP",744,180591,NA,1575.945,0.4695,422.211,182553.57,1779220.687,4,"SERC","Shelby County"
"186","AL","E C Gaston",26,"3","CS0CBN",6,1999,"ARP",719.5,175813,NA,1352.148,0.478,425.414,181441.776,1768395.17,4,"SERC","Shelby County"
"187","AL","E C Gaston",26,"3","CS0CBN",7,1999,"ARP",744,185926,NA,1458.729,0.4563,431.544,193346.496,1884412,4,"SERC","Shelby County"
"188","AL","E C Gaston",26,"3","CS0CBN",8,1999,"ARP",725.75,183888,NA,1429.05,0.4688,439.87,192102.843,1872297.189,4,"SERC","Shelby County"
"189","AL","E C Gaston",26,"3","CS0CBN",9,1999,"ARP",720,177837,NA,1380.501,0.4947,473.51,195312.272,1903551.74,4,"SERC","Shelby County"
"190","AL","E C Gaston",26,"3","CS0CBN",10,1999,"ARP",744,194966,NA,1495.813,0.4984,506.083,208125.716,2028446,4,"SERC","Shelby County"
"191","AL","E C Gaston",26,"3","CS0CBN",11,1999,"ARP",576.5,150196,NA,1167.79,0.4972,406.886,167334.311,1630891.455,4,"SERC","Shelby County"
"192","AL","E C Gaston",26,"3","CS0CBN",12,1999,"ARP",309.25,62986,NA,480.525,0.4896,165.189,69155.696,674009.865,4,"SERC","Shelby County"
"193","AL","E C Gaston",26,"4","CS0CBN",1,1999,"ARP",658,141237,NA,1044.812,0.4424,300.256,138016.272,1345145.219,4,"SERC","Shelby County"
"194","AL","E C Gaston",26,"4","CS0CBN",2,1999,"ARP",626.5,117586,NA,959.761,0.4499,260.122,117047.393,1140775.69,4,"SERC","Shelby County"
"195","AL","E C Gaston",26,"4","CS0CBN",3,1999,"ARP",712,162413,NA,1239.049,0.4459,355.107,162412.753,1582925.178,4,"SERC","Shelby County"
"196","AL","E C Gaston",26,"4","CS0CBN",4,1999,"ARP",615.25,150445,NA,1149.522,0.4573,333.818,149501.425,1457093.847,4,"SERC","Shelby County"
"197","AL","E C Gaston",26,"4","CS0CBN",5,1999,"ARP",720.75,168258,NA,1470.986,0.4675,387.782,168644.53,1643659.513,4,"SERC","Shelby County"
"198","AL","E C Gaston",26,"4","CS0CBN",6,1999,"ARP",683,159509,NA,1209.097,0.4759,377.439,161821.124,1577162.83,4,"SERC","Shelby County"
"199","AL","E C Gaston",26,"4","CS0CBN",7,1999,"ARP",744,172449,NA,1341.037,0.4563,398.771,177886.904,1733740.6,4,"SERC","Shelby County"
"200","AL","E C Gaston",26,"4","CS0CBN",8,1999,"ARP",709.5,177464,NA,1344.562,0.4721,420.013,181930.157,1773150.011,4,"SERC","Shelby County"
"201","AL","E C Gaston",26,"4","CS0CBN",9,1999,"ARP",637.75,134133,NA,1021.661,0.4906,343.329,141930.028,1383279.26,4,"SERC","Shelby County"
"202","AL","E C Gaston",26,"4","CS0CBN",10,1999,"ARP",744,176478,NA,1325.474,0.4984,452.654,185890.684,1811737.3,4,"SERC","Shelby County"
"203","AL","E C Gaston",26,"4","CS0CBN",11,1999,"ARP",470.75,108216,NA,805.797,0.499,281.078,115004.639,1120868.545,4,"SERC","Shelby County"
"204","AL","E C Gaston",26,"4","CS0CBN",12,1999,"ARP",396.75,80672,NA,586.923,0.4207,204.115,88942.204,866845.66,4,"SERC","Shelby County"
"205","AL","E C Gaston",26,"5","",1,1999,"ARP",621.5,424051,NA,3247.478,0.3933,830.26,416538.55,4059817.525,4,"SERC","Shelby County"
"206","AL","E C Gaston",26,"5","",2,1999,"ARP",193.25,127524,NA,1074.092,0.3964,236.977,120936.975,1178719.7,4,"SERC","Shelby County"
"207","AL","E C Gaston",26,"5","",3,1999,"ARP",431.75,329234,NA,2745.663,0.3726,598.706,317144.925,3091061,4,"SERC","Shelby County"
"208","AL","E C Gaston",26,"5","",4,1999,"ARP",608,496901,NA,4157.137,0.3915,905.212,471734.575,4597765.05,4,"SERC","Shelby County"
"209","AL","E C Gaston",26,"5","",5,1999,"ARP",744,607491,NA,5295.664,0.4057,1126.205,568407.3,5540007.3,4,"SERC","Shelby County"
"210","AL","E C Gaston",26,"5","",6,1999,"ARP",649.25,507291,NA,3591.227,0.4294,1045.183,489313.55,4769113.325,4,"SERC","Shelby County"
"211","AL","E C Gaston",26,"5","",7,1999,"ARP",739.75,607256,NA,4498.326,0.3869,1122.972,595048.425,5799663.675,4,"SERC","Shelby County"
"212","AL","E C Gaston",26,"5","",8,1999,"ARP",656.75,550793,NA,4164.858,0.3983,1076.663,538320.175,5246764.125,4,"SERC","Shelby County"
"213","AL","E C Gaston",26,"5","",9,1999,"ARP",720,602734,NA,4127.608,0.4181,1205.889,591144.4,5761610.1,4,"SERC","Shelby County"
"214","AL","E C Gaston",26,"5","",10,1999,"ARP",565,481876,NA,3277.6,0.3945,917.577,474832.05,4627980.75,4,"SERC","Shelby County"
"215","AL","E C Gaston",26,"5","",11,1999,"ARP",615.25,495974,NA,3181.618,0.377,917.433,489280.65,4768795.25,4,"SERC","Shelby County"
"216","AL","E C Gaston",26,"5","",12,1999,"ARP",684.5,569140,NA,4146.38,0.4415,1271.137,579409.625,5647211.325,4,"SERC","Shelby County"
"217","AL","Gadsden",7,"1","",1,1999,"ARP",518.5,170938,NA,295.392,0.6539,89.099,27492.225,267910.975,4,"SERC","Etowah County"
"218","AL","Gadsden",7,"1","",2,1999,"ARP",114.25,38604,NA,81.532,0.7209,22.177,6114.45,59586.35,4,"SERC","Etowah County"
"219","AL","Gadsden",7,"1","",3,1999,"ARP",376.75,129001,NA,338.403,0.6539,68.287,20834.7,203031.275,4,"SERC","Etowah County"
"220","AL","Gadsden",7,"1","",4,1999,"ARP",673.25,252317,NA,519.765,0.6243,120.507,39082.15,380870.775,4,"SERC","Etowah County"
"221","AL","Gadsden",7,"1","",5,1999,"ARP",640.25,205891,NA,461.14,0.642,96.65,30368.975,295955.375,4,"SERC","Etowah County"
"222","AL","Gadsden",7,"1","",6,1999,"ARP",663.75,218625,NA,489.09,0.6605,103.171,31602.05,307986.3,4,"SERC","Etowah County"
"223","AL","Gadsden",7,"1","",7,1999,"ARP",704.75,262220,NA,415.206,0.6577,109.819,34808.375,339232.225,4,"SERC","Etowah County"
"224","AL","Gadsden",7,"1","",8,1999,"ARP",703,284429,NA,457.636,0.6016,114.369,38642.675,376597.525,4,"SERC","Etowah County"
"225","AL","Gadsden",7,"1","",9,1999,"ARP",720,256686,NA,426.989,0.5552,96.183,35292.8,343948.4,4,"SERC","Etowah County"
"226","AL","Gadsden",7,"1","",10,1999,"ARP",716.75,251139,NA,443.767,0.5262,93.079,35504.75,346016.975,4,"SERC","Etowah County"
"227","AL","Gadsden",7,"1","",11,1999,"ARP",568.75,211500,NA,313.393,0.5029,71.505,29011.275,282728.2,4,"SERC","Etowah County"
"228","AL","Gadsden",7,"1","",12,1999,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Etowah County"
"229","AL","Gadsden",7,"2","",1,1999,"ARP",574,192236,NA,317.593,0.6912,102.95,30133.725,293652.525,4,"SERC","Etowah County"
"230","AL","Gadsden",7,"2","",2,1999,"ARP",672,232638,NA,441.062,0.5684,93.173,33636.5,327789.6,4,"SERC","Etowah County"
"231","AL","Gadsden",7,"2","",3,1999,"ARP",548.75,201018,NA,426.13,0.62,89.74,29160.8,284176.275,4,"SERC","Etowah County"
"232","AL","Gadsden",7,"2","",4,1999,"ARP",168.75,64730,NA,131.39,0.6347,29.149,9068.95,88384.1,4,"SERC","Etowah County"
"233","AL","Gadsden",7,"2","",5,1999,"ARP",346.25,111927,NA,260.162,0.6851,49.682,14344.4,139808.25,4,"SERC","Etowah County"
"234","AL","Gadsden",7,"2","",6,1999,"ARP",720,264412,NA,624.775,0.5246,100.939,39146.5,381478.8,4,"SERC","Etowah County"
"235","AL","Gadsden",7,"2","",7,1999,"ARP",743.5,282577,NA,536.857,0.5878,111.594,39428.7,384238.45,4,"SERC","Etowah County"
"236","AL","Gadsden",7,"2","",8,1999,"ARP",703.25,293394,NA,481.644,0.6159,119.577,40791.8,397533.3,4,"SERC","Etowah County"
"237","AL","Gadsden",7,"2","",9,1999,"ARP",488.5,174858,NA,345.747,0.5844,71.869,25281.05,246367.425,4,"SERC","Etowah County"
"238","AL","Gadsden",7,"2","",10,1999,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Etowah County"
"239","AL","Gadsden",7,"2","",11,1999,"ARP",211.25,63901,NA,125.488,0.6133,35.601,9989.225,97337.225,4,"SERC","Etowah County"
"240","AL","Gadsden",7,"2","",12,1999,"ARP",744,277480,NA,597.793,0.8045,174.875,45411.8,442550.4,4,"SERC","Etowah County"
"241","AL","Gorgas",8,"10","MS10A, MS10B",1,1999,"ARP",695,455318,NA,5405.027,0.7738,1843.688,469517.225,4576092.075,4,"SERC","Walker County"
"242","AL","Gorgas",8,"10","MS10A, MS10B",2,1999,"ARP",625.75,420521,NA,4757.854,0.7363,1613.919,444649.05,4333730.4,4,"SERC","Walker County"
"243","AL","Gorgas",8,"10","MS10A, MS10B",3,1999,"ARP",616.5,432717,NA,5502.275,0.7357,1634.907,455924.65,4443611.5,4,"SERC","Walker County"
"244","AL","Gorgas",8,"10","MS10A, MS10B",4,1999,"ARP",478.25,330045,NA,3181.866,0.7196,1243.24,351061.325,3421572.775,4,"SERC","Walker County"
"245","AL","Gorgas",8,"10","MS10A, MS10B",5,1999,"ARP",694.5,481839,NA,4396.722,0.7165,1826.423,520613.85,5074113.75,4,"SERC","Walker County"
"246","AL","Gorgas",8,"10","MS10A, MS10B",6,1999,"ARP",664.5,451621,NA,4266.143,0.7053,1710.582,495564.4,4829986.85,4,"SERC","Walker County"
"247","AL","Gorgas",8,"10","MS10A, MS10B",7,1999,"ARP",714.75,484506,NA,4212.913,0.7454,1849.975,505414.15,4925980.475,4,"SERC","Walker County"
"248","AL","Gorgas",8,"10","MS10A, MS10B",8,1999,"ARP",744,508246,NA,4840.805,0.7454,1884.89,519222.6,5060552.3,4,"SERC","Walker County"
"249","AL","Gorgas",8,"10","MS10A, MS10B",9,1999,"ARP",499.5,322257,NA,3341.179,0.7908,1309.141,339386.8,3307798.8,4,"SERC","Walker County"
"250","AL","Gorgas",8,"10","MS10A, MS10B",10,1999,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Walker County"
"251","AL","Gorgas",8,"10","MS10A, MS10B",11,1999,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Walker County"
"252","AL","Gorgas",8,"10","MS10A, MS10B",12,1999,"ARP",432.25,164054,NA,2041.944,0.4051,325.159,178372.1,1738478.6,4,"SERC","Walker County"
"253","AL","Gorgas",8,"6","CS0DAN",1,1999,"ARP",744,76196,NA,1459.803,0.9773,540.778,114586.983,1116776.363,4,"SERC","Walker County"
"254","AL","Gorgas",8,"6","CS0DAN",2,1999,"ARP",672,65604,NA,1070.989,0.9313,343.822,76564.996,746188.702,4,"SERC","Walker County"
"255","AL","Gorgas",8,"6","CS0DAN",3,1999,"ARP",744,81757,NA,1267.374,0.9022,389.381,88930.274,866699.713,4,"SERC","Walker County"
"256","AL","Gorgas",8,"6","CS0DAN",4,1999,"ARP",384,43213,NA,674.721,0.8424,191.509,46753.953,455660.339,4,"SERC","Walker County"
"257","AL","Gorgas",8,"6","CS0DAN",5,1999,"ARP",716.25,58272,NA,906.108,0.8758,265.748,62079.373,605007.923,4,"SERC","Walker County"
"258","AL","Gorgas",8,"6","CS0DAN",6,1999,"ARP",701.75,73326,NA,1107.038,0.8941,329.227,76417.854,744751.028,4,"SERC","Walker County"
"259","AL","Gorgas",8,"6","CS0DAN",7,1999,"ARP",727.5,75885,NA,1178.661,0.8332,321.044,79787.663,777599.625,4,"SERC","Walker County"
"260","AL","Gorgas",8,"6","CS0DAN",8,1999,"ARP",726,82980,NA,1256.699,0.8222,350.746,87831.286,855990.099,4,"SERC","Walker County"
"261","AL","Gorgas",8,"6","CS0DAN",9,1999,"ARP",720,74215,NA,1176.07,0.921,363.731,81607.417,795335.4,4,"SERC","Walker County"
"262","AL","Gorgas",8,"6","CS0DAN",10,1999,"ARP",726,81293,NA,1408.83,0.8885,408.239,94211.395,918180.287,4,"SERC","Walker County"
"263","AL","Gorgas",8,"6","CS0DAN",11,1999,"ARP",720,72917,NA,1193.526,0.9128,371.073,83893.034,817609.709,4,"SERC","Walker County"
"264","AL","Gorgas",8,"6","CS0DAN",12,1999,"ARP",656,68669,NA,1190.171,0.9173,349.096,78458.967,764654.395,4,"SERC","Walker County"
"265","AL","Gorgas",8,"7","CS0DAN",1,1999,"ARP",56.25,2476,NA,39.008,0.9823,13.114,2673.117,26051.337,4,"SERC","Walker County"
"266","AL","Gorgas",8,"7","CS0DAN",2,1999,"ARP",639.5,54995,NA,852.805,0.9313,273.71,60467.904,589312.498,4,"SERC","Walker County"
"267","AL","Gorgas",8,"7","CS0DAN",3,1999,"ARP",693,74526,NA,1160.593,0.9065,357.744,81242.426,791775.387,4,"SERC","Walker County"
"268","AL","Gorgas",8,"7","CS0DAN",4,1999,"ARP",658.5,72249,NA,1061.479,0.8277,299.797,73727.372,718545.261,4,"SERC","Walker County"
"269","AL","Gorgas",8,"7","CS0DAN",5,1999,"ARP",712.5,70427,NA,1091.2,0.8877,321.212,74596.927,726999.677,4,"SERC","Walker County"
"270","AL","Gorgas",8,"7","CS0DAN",6,1999,"ARP",720,74627,NA,1128.782,0.8927,335.49,77856.046,758766.572,4,"SERC","Walker County"
"271","AL","Gorgas",8,"7","CS0DAN",7,1999,"ARP",744,79971,NA,1243.003,0.8327,338.362,84109.938,819722.775,4,"SERC","Walker County"
"272","AL","Gorgas",8,"7","CS0DAN",8,1999,"ARP",719.75,80293,NA,1213.21,0.8287,343.31,85161.514,829973.301,4,"SERC","Walker County"
"273","AL","Gorgas",8,"7","CS0DAN",9,1999,"ARP",720,78367,NA,1246.458,0.921,386.233,86469.483,842720.9,4,"SERC","Walker County"
"274","AL","Gorgas",8,"7","CS0DAN",10,1999,"ARP",656.75,67719,NA,1144.538,0.8862,330.705,76904.705,749499.313,4,"SERC","Walker County"
"275","AL","Gorgas",8,"7","CS0DAN",11,1999,"ARP",701,69217,NA,1122.281,0.915,353.098,79276.466,772616.891,4,"SERC","Walker County"
"276","AL","Gorgas",8,"7","CS0DAN",12,1999,"ARP",675,69429,NA,1202.804,0.9104,347.768,78737.133,767367.605,4,"SERC","Walker County"
"277","AL","Gorgas",8,"8","MS8A, MS8B",1,1999,"ARP",744,119585,NA,1565.775,0.5454,347.77,131302.1,1279650.9,4,"SERC","Walker County"
"278","AL","Gorgas",8,"8","MS8A, MS8B",2,1999,"ARP",611.25,95973,NA,1146.805,0.5109,268.455,105808.375,1031207.475,4,"SERC","Walker County"
"279","AL","Gorgas",8,"8","MS8A, MS8B",3,1999,"ARP",706.75,117194,NA,1667.292,0.5146,315.997,126159.6,1229514.375,4,"SERC","Walker County"
"280","AL","Gorgas",8,"8","MS8A, MS8B",4,1999,"ARP",649.75,105045,NA,1329.812,0.5289,302.519,114542.925,1116322.375,4,"SERC","Walker County"
"281","AL","Gorgas",8,"8","MS8A, MS8B",5,1999,"ARP",711.25,118015,NA,1353.289,0.5155,321.719,126617.225,1233994.95,4,"SERC","Walker County"
"282","AL","Gorgas",8,"8","MS8A, MS8B",6,1999,"ARP",720,123406,NA,1574.29,0.5279,334.427,129953.6,1266506.5,4,"SERC","Walker County"
"283","AL","Gorgas",8,"8","MS8A, MS8B",7,1999,"ARP",744,128357,NA,1466.385,0.5388,355.269,135324.2,1318856.5,4,"SERC","Walker County"
"284","AL","Gorgas",8,"8","MS8A, MS8B",8,1999,"ARP",741,128924,NA,1335.923,0.5189,347.354,137175.85,1336899.65,4,"SERC","Walker County"
"285","AL","Gorgas",8,"8","MS8A, MS8B",9,1999,"ARP",665.75,111466,NA,1166.429,0.5539,297.984,109471.175,1066943.325,4,"SERC","Walker County"
"286","AL","Gorgas",8,"8","MS8A, MS8B",10,1999,"ARP",744,130401,NA,1243.581,0.5529,349.534,129986.5,1266864.9,4,"SERC","Walker County"
"287","AL","Gorgas",8,"8","MS8A, MS8B",11,1999,"ARP",575.25,98857,NA,901.707,0.5502,270.633,101118.675,985504.7,4,"SERC","Walker County"
"288","AL","Gorgas",8,"8","MS8A, MS8B",12,1999,"ARP",250.75,36037,NA,344.698,0.5697,121.099,40040.6,390264.725,4,"SERC","Walker County"
"289","AL","Gorgas",8,"9","MS9A, MS9B",1,1999,"ARP",367,53635,NA,604.17,0.2902,77.944,54106.525,527322.075,4,"SERC","Walker County"
"290","AL","Gorgas",8,"9","MS9A, MS9B",2,1999,"ARP",672,113320,NA,1213.125,0.327,173.514,110964.8,1081463.5,4,"SERC","Walker County"
"291","AL","Gorgas",8,"9","MS9A, MS9B",3,1999,"ARP",744,129236,NA,1590.323,0.3216,195.412,126491.9,1232814.1,4,"SERC","Walker County"
"292","AL","Gorgas",8,"9","MS9A, MS9B",4,1999,"ARP",720,128302,NA,1415.176,0.3659,220.482,123425.8,1202913.9,4,"SERC","Walker County"
"293","AL","Gorgas",8,"9","MS9A, MS9B",5,1999,"ARP",744,131906,NA,1353.489,0.3881,240.641,127203.9,1239716.4,4,"SERC","Walker County"
"294","AL","Gorgas",8,"9","MS9A, MS9B",6,1999,"ARP",720,128174,NA,1497.458,0.4291,264.901,126336,1231255.1,4,"SERC","Walker County"
"295","AL","Gorgas",8,"9","MS9A, MS9B",7,1999,"ARP",717,127669,NA,1343.615,0.4204,255.876,124194.35,1210386.125,4,"SERC","Walker County"
"296","AL","Gorgas",8,"9","MS9A, MS9B",8,1999,"ARP",687.5,116919,NA,1096.303,0.4108,235.733,115082.325,1121571.775,4,"SERC","Walker County"
"297","AL","Gorgas",8,"9","MS9A, MS9B",9,1999,"ARP",680.25,115134,NA,1138.115,0.4208,240.541,115782,1128408.95,4,"SERC","Walker County"
"298","AL","Gorgas",8,"9","MS9A, MS9B",10,1999,"ARP",744,123739,NA,1159.865,0.402,243.032,124196.4,1210391.1,4,"SERC","Walker County"
"299","AL","Gorgas",8,"9","MS9A, MS9B",11,1999,"ARP",720,114422,NA,968.931,0.3208,185.442,112516.25,1096591.7,4,"SERC","Walker County"
"300","AL","Gorgas",8,"9","MS9A, MS9B",12,1999,"ARP",673.75,113302,NA,1014.53,0.3352,186.418,114175.6,1112735.925,4,"SERC","Walker County"
"301","AL","Greene County",10,"1","",1,1999,"ARP",696.5,169939,NA,2301.914,0.8437,652.599,152232.925,1483738.425,4,"SERC","Greene County"
"302","AL","Greene County",10,"1","",2,1999,"ARP",672,174175,NA,2605.63,0.9464,710.592,152990.8,1491113.7,4,"SERC","Greene County"
"303","AL","Greene County",10,"1","",3,1999,"ARP",744,189973,NA,2643.27,0.9449,738.204,157456.8,1534624.7,4,"SERC","Greene County"
"304","AL","Greene County",10,"1","",4,1999,"ARP",542.75,126763,NA,1740.336,0.6994,367.132,104912.675,1022519.35,4,"SERC","Greene County"
"305","AL","Greene County",10,"1","",5,1999,"ARP",744,183512,NA,2585.181,0.8223,730.988,177808.7,1732995.9,4,"SERC","Greene County"
"306","AL","Greene County",10,"1","",6,1999,"ARP",720,181713,NA,2559.762,0.868,757.496,176376.8,1719034.2,4,"SERC","Greene County"
"307","AL","Greene County",10,"1","",7,1999,"ARP",744,180099,NA,2626.183,0.7959,687.468,170877.6,1665423,4,"SERC","Greene County"
"308","AL","Greene County",10,"1","",8,1999,"ARP",744,189887,NA,2947.105,0.7001,607.925,175839.2,1713791.8,4,"SERC","Greene County"
"309","AL","Greene County",10,"1","",9,1999,"ARP",571.5,145736,NA,2006.698,0.8333,550.192,135048.5,1316227.1,4,"SERC","Greene County"
"310","AL","Greene County",10,"1","",10,1999,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Greene County"
"311","AL","Greene County",10,"1","",11,1999,"ARP",199,21844,NA,308.399,0.4243,47.663,22516.95,219451.05,4,"SERC","Greene County"
"312","AL","Greene County",10,"1","",12,1999,"ARP",738.25,166888,NA,2461.371,0.6778,556.853,156645.9,1526726.075,4,"SERC","Greene County"
"313","AL","Greene County",10,"2","MS2A, MS2B",1,1999,"ARP",743.75,171040,NA,3078.99,0.3863,360.261,189328.075,1845256.625,4,"SERC","Greene County"
"314","AL","Greene County",10,"2","MS2A, MS2B",2,1999,"ARP",672,162520,NA,3187.695,0.3968,341.768,175681.1,1712213.2,4,"SERC","Greene County"
"315","AL","Greene County",10,"2","MS2A, MS2B",3,1999,"ARP",744,188652,NA,3475.811,0.4224,410.999,198822.3,1937760.5,4,"SERC","Greene County"
"316","AL","Greene County",10,"2","MS2A, MS2B",4,1999,"ARP",327.5,69141,NA,1205.179,0.3899,149.158,73772.775,718997.05,4,"SERC","Greene County"
"317","AL","Greene County",10,"2","MS2A, MS2B",5,1999,"ARP",649.5,151497,NA,2031.409,0.4096,311.156,151213.05,1473733,4,"SERC","Greene County"
"318","AL","Greene County",10,"2","MS2A, MS2B",6,1999,"ARP",720,179591,NA,2920.44,0.3988,366.4,187574.3,1828110.7,4,"SERC","Greene County"
"319","AL","Greene County",10,"2","MS2A, MS2B",7,1999,"ARP",708.5,177535,NA,3066.027,0.4072,371.5,184900.45,1802066.65,4,"SERC","Greene County"
"320","AL","Greene County",10,"2","MS2A, MS2B",8,1999,"ARP",667.75,162646,NA,2593.482,0.395,334.715,167271.275,1630249.225,4,"SERC","Greene County"
"321","AL","Greene County",10,"2","MS2A, MS2B",9,1999,"ARP",602.5,144265,NA,2081.904,0.4074,311.593,150356.35,1465384.8,4,"SERC","Greene County"
"322","AL","Greene County",10,"2","MS2A, MS2B",10,1999,"ARP",701.5,180995,NA,2934.08,0.4349,398.358,186740.85,1820013.85,4,"SERC","Greene County"
"323","AL","Greene County",10,"2","MS2A, MS2B",11,1999,"ARP",694.25,179914,NA,2790.062,0.4408,399.828,184597.075,1799100.4,4,"SERC","Greene County"
"324","AL","Greene County",10,"2","MS2A, MS2B",12,1999,"ARP",693.75,165427,NA,2659.111,0.3918,342.918,165713.8,1615051.5,4,"SERC","Greene County"
"325","AL","Greene County",10,"CT10","",1,1999,"ARP",59.25,4949,NA,18.944,0.1808,5.503,4769.801,60392.9,4,"SERC","Greene County"
"326","AL","Greene County",10,"CT10","",2,1999,"ARP",17,1130,NA,2.433,0.1283,0.941,997.7,14030.575,4,"SERC","Greene County"
"327","AL","Greene County",10,"CT10","",3,1999,"ARP",46.75,3530,NA,0.013,0.0837,1.8,2520.998,42543.775,4,"SERC","Greene County"
"328","AL","Greene County",10,"CT10","",4,1999,"ARP",6.25,432,NA,0.002,0.0716,0.221,308.3,5288.2,4,"SERC","Greene County"
"329","AL","Greene County",10,"CT10","",5,1999,"ARP",66.5,4900,NA,0.018,0.0825,2.504,3486.597,59588.525,4,"SERC","Greene County"
"330","AL","Greene County",10,"CT10","",6,1999,"ARP",91.5,6719,NA,0.024,0.0834,3.424,4823.105,81730.775,4,"SERC","Greene County"
"331","AL","Greene County",10,"CT10","",7,1999,"ARP",236.75,16505,NA,0.06,0.0805,8.385,11961.805,202716.725,4,"SERC","Greene County"
"332","AL","Greene County",10,"CT10","",8,1999,"ARP",368.75,24889,NA,0.213,0.0813,12.686,18238.766,308061.975,4,"SERC","Greene County"
"333","AL","Greene County",10,"CT10","",9,1999,"ARP",145.25,9569,NA,0.053,0.0786,4.833,6969.109,117836.325,4,"SERC","Greene County"
"334","AL","Greene County",10,"CT10","",10,1999,"ARP",53.5,3344,NA,0.012,0.0788,1.685,2431.402,41203.075,4,"SERC","Greene County"
"335","AL","Greene County",10,"CT10","",11,1999,"ARP",45.75,2842,NA,0.01,0.0795,1.423,2058.904,34991.475,4,"SERC","Greene County"
"336","AL","Greene County",10,"CT10","",12,1999,"ARP",32.75,2104,NA,0.431,0.0866,1.194,1609.398,26526.425,4,"SERC","Greene County"
