"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"179","AL","E C Gaston",26,"1","CS0CAN",11,1998,"ARP",720,174063,NA,1411.321,0.465,411.012,179422.086,1748702.4,4,"SERC","Shelby County"
"180","AL","E C Gaston",26,"1","CS0CAN",12,1998,"ARP",729,156425,NA,1210.225,0.4596,375.009,163303.091,1591585.662,4,"SERC","Shelby County"
"181","AL","E C Gaston",26,"2","CS0CAN",1,1998,"ARP",744,109038,NA,823.756,0.4193,252.325,122956.474,1198350.8,4,"SERC","Shelby County"
"182","AL","E C Gaston",26,"2","CS0CAN",2,1998,"ARP",672,48041,NA,377.427,0.4294,109.024,51036.569,497408.9,4,"SERC","Shelby County"
"183","AL","E C Gaston",26,"2","CS0CAN",3,1998,"ARP",744,123053,NA,1097.854,0.4008,274.554,138355.383,1348434.9,4,"SERC","Shelby County"
"184","AL","E C Gaston",26,"2","CS0CAN",4,1998,"ARP",720,144827,NA,1150.13,0.4213,327.612,155466.406,1515203.2,4,"SERC","Shelby County"
"185","AL","E C Gaston",26,"2","CS0CAN",5,1998,"ARP",744,138679,NA,1102.444,0.4105,307.928,152333.507,1484669.8,4,"SERC","Shelby County"
"186","AL","E C Gaston",26,"2","CS0CAN",6,1998,"ARP",720,140572,NA,1126.923,0.4328,310.051,146605.053,1428846.8,4,"SERC","Shelby County"
"187","AL","E C Gaston",26,"2","CS0CAN",7,1998,"ARP",744,149738,NA,1132.78,0.4276,325.338,155949.735,1519924.4,4,"SERC","Shelby County"
"188","AL","E C Gaston",26,"2","CS0CAN",8,1998,"ARP",744,157123,NA,1325.332,0.4238,348.924,166579.919,1623521.8,4,"SERC","Shelby County"
"189","AL","E C Gaston",26,"2","CS0CAN",9,1998,"ARP",720,135348,NA,1293.775,0.434,312.39,147061.461,1433289.8,4,"SERC","Shelby County"
"190","AL","E C Gaston",26,"2","CS0CAN",10,1998,"ARP",702.75,143492,NA,1388.597,0.4342,376.68,174795.287,1703610.231,4,"SERC","Shelby County"
"191","AL","E C Gaston",26,"2","CS0CAN",11,1998,"ARP",720,125249,NA,989.968,0.465,285.746,129701.914,1264108,4,"SERC","Shelby County"
"192","AL","E C Gaston",26,"2","CS0CAN",12,1998,"ARP",744,129593,NA,1047.992,0.4581,300.623,137386.709,1338995.338,4,"SERC","Shelby County"
"193","AL","E C Gaston",26,"3","CS0CBN",1,1998,"ARP",744,148448,NA,1056.244,0.4204,345.724,166694.516,1624669.908,4,"SERC","Shelby County"
"194","AL","E C Gaston",26,"3","CS0CBN",2,1998,"ARP",310.25,47089,NA,330.724,0.4232,105.07,49707.046,484458.9,4,"SERC","Shelby County"
"195","AL","E C Gaston",26,"3","CS0CBN",3,1998,"ARP",705.75,139902,NA,1101.383,0.4224,300.855,144305.638,1406435.039,4,"SERC","Shelby County"
"196","AL","E C Gaston",26,"3","CS0CBN",4,1998,"ARP",691,151529,NA,1047.412,0.4474,335.826,151205.622,1473696.935,4,"SERC","Shelby County"
"197","AL","E C Gaston",26,"3","CS0CBN",5,1998,"ARP",680,154665,NA,1122.875,0.4704,368.866,158063.5,1540538.368,4,"SERC","Shelby County"
"198","AL","E C Gaston",26,"3","CS0CBN",6,1998,"ARP",720,171847,NA,1293.995,0.4563,390.858,173493.044,1690913.8,4,"SERC","Shelby County"
"199","AL","E C Gaston",26,"3","CS0CBN",7,1998,"ARP",744,181163,NA,1324.056,0.4584,414.813,183991.964,1793245.2,4,"SERC","Shelby County"
"200","AL","E C Gaston",26,"3","CS0CBN",8,1998,"ARP",699.75,156771,NA,1179.326,0.4657,373.082,160843.619,1567628.457,4,"SERC","Shelby County"
"201","AL","E C Gaston",26,"3","CS0CBN",9,1998,"ARP",720,166058,NA,1454.985,0.4305,361.594,169362.006,1650654.5,4,"SERC","Shelby County"
"202","AL","E C Gaston",26,"3","CS0CBN",10,1998,"ARP",744,158009,NA,1222.015,0.4558,365.724,162605.929,1584796.4,4,"SERC","Shelby County"
"203","AL","E C Gaston",26,"3","CS0CBN",11,1998,"ARP",720,169178,NA,1316.992,0.4713,425.459,183439.693,1787861.38,4,"SERC","Shelby County"
"204","AL","E C Gaston",26,"3","CS0CBN",12,1998,"ARP",743.75,165151,NA,1171.609,0.4527,375.96,168923.099,1646368.14,4,"SERC","Shelby County"
"205","AL","E C Gaston",26,"4","CS0CBN",1,1998,"ARP",232.25,40431,NA,255.902,0.4212,84.206,41157.283,401128.492,4,"SERC","Shelby County"
"206","AL","E C Gaston",26,"4","CS0CBN",2,1998,"ARP",604,87951,NA,450.52,0.4538,155.998,73490.254,716243.4,4,"SERC","Shelby County"
"207","AL","E C Gaston",26,"4","CS0CBN",3,1998,"ARP",730.75,140197,NA,1084.637,0.4224,293.752,140833.662,1372599.161,4,"SERC","Shelby County"
"208","AL","E C Gaston",26,"4","CS0CBN",4,1998,"ARP",715.5,152472,NA,1025.123,0.4479,331.307,149109.078,1453263.465,4,"SERC","Shelby County"
"209","AL","E C Gaston",26,"4","CS0CBN",5,1998,"ARP",654.75,144345,NA,985.676,0.469,323.469,139614.3,1360726.932,4,"SERC","Shelby County"
"210","AL","E C Gaston",26,"4","CS0CBN",6,1998,"ARP",720,168994,NA,1273.264,0.4563,384.538,170595.656,1662674.5,4,"SERC","Shelby County"
"211","AL","E C Gaston",26,"4","CS0CBN",7,1998,"ARP",744,180108,NA,1316.48,0.4584,412.238,182889.536,1782500.4,4,"SERC","Shelby County"
"212","AL","E C Gaston",26,"4","CS0CBN",8,1998,"ARP",743.75,165561,NA,1229.2,0.4658,387.387,167070.881,1628320.943,4,"SERC","Shelby County"
"213","AL","E C Gaston",26,"4","CS0CBN",9,1998,"ARP",720,163404,NA,1431.881,0.4305,355.802,166607.594,1623809.2,4,"SERC","Shelby County"
"214","AL","E C Gaston",26,"4","CS0CBN",10,1998,"ARP",744,156690,NA,1211.011,0.4558,361.894,161111.171,1570227.7,4,"SERC","Shelby County"
"215","AL","E C Gaston",26,"4","CS0CBN",11,1998,"ARP",588,94006,NA,646.503,0.4721,221.461,96242.508,938013.62,4,"SERC","Shelby County"
"216","AL","E C Gaston",26,"4","CS0CBN",12,1998,"ARP",744,159744,NA,1137.325,0.4527,363.887,163340.501,1591959.16,4,"SERC","Shelby County"
"217","AL","E C Gaston",26,"5","",1,1998,"ARP",656,436110,NA,2964.334,0.4502,1035.112,468236.625,4563651.525,4,"SERC","Shelby County"
"218","AL","E C Gaston",26,"5","",2,1998,"ARP",672,455816,NA,3107.126,0.4418,1043.429,484850.2,4725575,4,"SERC","Shelby County"
"219","AL","E C Gaston",26,"5","",3,1998,"ARP",695.25,502912,NA,4005.987,0.4221,1113.959,536030.9,5224420.825,4,"SERC","Shelby County"
"220","AL","E C Gaston",26,"5","",4,1998,"ARP",72.5,55199,NA,415.463,0.427,115.032,56752.35,553137.15,4,"SERC","Shelby County"
"221","AL","E C Gaston",26,"5","",5,1998,"ARP",637.25,464048,NA,3561.508,0.511,1296.013,509060.175,4961538.05,4,"SERC","Shelby County"
"222","AL","E C Gaston",26,"5","",6,1998,"ARP",604,491937,NA,3716.575,0.4831,1276.633,532084.15,5185956.85,4,"SERC","Shelby County"
"223","AL","E C Gaston",26,"5","",7,1998,"ARP",658.5,513845,NA,4201.585,0.4609,1268.681,547912.15,5340225.8,4,"SERC","Shelby County"
"224","AL","E C Gaston",26,"5","",8,1998,"ARP",738.25,565472,NA,4380.245,0.489,1456.012,602618.65,5873420.675,4,"SERC","Shelby County"
"225","AL","E C Gaston",26,"5","",9,1998,"ARP",618.75,469915,NA,4141.2,0.4699,1155.162,493501.85,4809923.475,4,"SERC","Shelby County"
"226","AL","E C Gaston",26,"5","",10,1998,"ARP",673.25,510917,NA,3896.862,0.5293,1409.667,535573.775,5219950.8,4,"SERC","Shelby County"
"227","AL","E C Gaston",26,"5","",11,1998,"ARP",720,536233,NA,4374.183,0.4629,1249.831,547486.1,5336072.7,4,"SERC","Shelby County"
"228","AL","E C Gaston",26,"5","",12,1998,"ARP",583.75,379044,NA,2723.31,0.4262,817.166,380505.7,3708611.4,4,"SERC","Shelby County"
"229","AL","Gadsden",7,"1","",1,1998,"ARP",504.5,160034,NA,410.753,0.6878,89.161,26707.45,260283,4,"SERC","Etowah County"
"230","AL","Gadsden",7,"1","",2,1998,"ARP",118.75,28107,NA,72.128,0.5314,13.532,4619.575,45023.425,4,"SERC","Etowah County"
"231","AL","Gadsden",7,"1","",3,1998,"ARP",234.75,75274,NA,199.277,0.594,35.963,12074.325,117671.925,4,"SERC","Etowah County"
"232","AL","Gadsden",7,"1","",4,1998,"ARP",710.25,253472,NA,563.591,0.6287,128.149,41180.625,401336.8,4,"SERC","Etowah County"
"233","AL","Gadsden",7,"1","",5,1998,"ARP",720,286539,NA,623.701,0.6405,135.208,43219.975,421224.8,4,"SERC","Etowah County"
"234","AL","Gadsden",7,"1","",6,1998,"ARP",521.25,221416,NA,443.08,0.6232,107.355,34680.15,337985.95,4,"SERC","Etowah County"
"235","AL","Gadsden",7,"1","",7,1998,"ARP",656.5,259223,NA,473.35,0.602,120.549,40236.825,392119.7,4,"SERC","Etowah County"
"236","AL","Gadsden",7,"1","",8,1998,"ARP",706.25,271090,NA,574.466,0.6278,133.083,43612.6,425019.175,4,"SERC","Etowah County"
"237","AL","Gadsden",7,"1","",9,1998,"ARP",652.5,237942,NA,501.644,0.6832,129.666,38619.275,376345.85,4,"SERC","Etowah County"
"238","AL","Gadsden",7,"1","",10,1998,"ARP",633.75,211071,NA,491.913,0.6807,114.843,34869.225,339799.7,4,"SERC","Etowah County"
"239","AL","Gadsden",7,"1","",11,1998,"ARP",27.75,3448,NA,4.923,0.2621,1.033,499.45,4866.425,4,"SERC","Etowah County"
"240","AL","Gadsden",7,"1","",12,1998,"ARP",541.75,192816,NA,392.126,0.6541,95.53,29718.425,289621.75,4,"SERC","Etowah County"
"241","AL","Gadsden",7,"2","",1,1998,"ARP",269.25,86294,NA,162.597,0.6397,42.267,12666.15,123427.65,4,"SERC","Etowah County"
"242","AL","Gadsden",7,"2","",2,1998,"ARP",623.75,195368,NA,434.2,0.5711,77.342,27398.025,266983.35,4,"SERC","Etowah County"
"243","AL","Gadsden",7,"2","",3,1998,"ARP",681.5,235625,NA,491.441,0.6543,117.167,35944.45,350285.6,4,"SERC","Etowah County"
"244","AL","Gadsden",7,"2","",4,1998,"ARP",94.75,31415,NA,54.548,0.6605,14.646,4485.175,43710.25,4,"SERC","Etowah County"
"245","AL","Gadsden",7,"2","",5,1998,"ARP",612.75,229788,NA,446.429,0.6816,108.5,31308.975,305113.3,4,"SERC","Etowah County"
"246","AL","Gadsden",7,"2","",6,1998,"ARP",719.75,293140,NA,398.753,0.4994,100.827,37409.5,364549.275,4,"SERC","Etowah County"
"247","AL","Gadsden",7,"2","",7,1998,"ARP",663.5,269712,NA,471.636,0.6413,112.604,35508.9,346048.725,4,"SERC","Etowah County"
"248","AL","Gadsden",7,"2","",8,1998,"ARP",712,277566,NA,483.825,0.6495,117.821,37364,364106.1,4,"SERC","Etowah County"
"249","AL","Gadsden",7,"2","",9,1998,"ARP",651.25,244997,NA,413.021,0.6822,103.828,31214.95,304191.775,4,"SERC","Etowah County"
"250","AL","Gadsden",7,"2","",10,1998,"ARP",342.75,119729,NA,241.851,0.6512,55.407,16475.8,160556.325,4,"SERC","Etowah County"
"251","AL","Gadsden",7,"2","",11,1998,"ARP",720,287281,NA,546.858,0.6797,134.618,40825.1,397840.8,4,"SERC","Etowah County"
"252","AL","Gadsden",7,"2","",12,1998,"ARP",507.75,186408,NA,317.346,0.6794,85.964,25152.775,245111.55,4,"SERC","Etowah County"
"253","AL","Gorgas",8,"10","MS10A, MS10B",1,1998,"ARP",216,154426,NA,2173.362,0.7681,573.06,151585.825,1477423.125,4,"SERC","Walker County"
"254","AL","Gorgas",8,"10","MS10A, MS10B",2,1998,"ARP",667.75,458493,NA,6516.17,0.6682,1442.995,435343.675,4243074.275,4,"SERC","Walker County"
"255","AL","Gorgas",8,"10","MS10A, MS10B",3,1998,"ARP",744,517289,NA,6728.675,0.7241,1707.597,481034.7,4688379.2,4,"SERC","Walker County"
"256","AL","Gorgas",8,"10","MS10A, MS10B",4,1998,"ARP",601.25,415258,NA,5574.85,0.7796,1515.657,390252.85,3803572.825,4,"SERC","Walker County"
"257","AL","Gorgas",8,"10","MS10A, MS10B",5,1998,"ARP",712.5,474610,NA,6849.685,0.7935,1780.027,448605.15,4372319.675,4,"SERC","Walker County"
"258","AL","Gorgas",8,"10","MS10A, MS10B",6,1998,"ARP",668,433296,NA,5784.727,0.8034,1569.273,396541.8,3864880.35,4,"SERC","Walker County"
"259","AL","Gorgas",8,"10","MS10A, MS10B",7,1998,"ARP",744,505169,NA,7278.946,0.7802,1890.043,498083.4,4854500.1,4,"SERC","Walker County"
"260","AL","Gorgas",8,"10","MS10A, MS10B",8,1998,"ARP",677.75,395181,NA,5393.515,0.7218,1413.95,388001.075,3781584.8,4,"SERC","Walker County"
"261","AL","Gorgas",8,"10","MS10A, MS10B",9,1998,"ARP",615.75,386212,NA,5652.28,0.6494,1265.142,388553.925,3786976.4,4,"SERC","Walker County"
"262","AL","Gorgas",8,"10","MS10A, MS10B",10,1998,"ARP",718.75,502297,NA,6906.406,0.7203,1790.647,509163.325,4962485.2,4,"SERC","Walker County"
"263","AL","Gorgas",8,"10","MS10A, MS10B",11,1998,"ARP",163.25,81410,NA,1056.804,0.6906,271.268,78966.6,769664.125,4,"SERC","Walker County"
"264","AL","Gorgas",8,"10","MS10A, MS10B",12,1998,"ARP",691.25,473233,NA,5657.323,0.7751,1861.434,482864.3,4706167.925,4,"SERC","Walker County"
"265","AL","Gorgas",8,"6","CS0DAN",1,1998,"ARP",701.25,59735,NA,930.963,0.9337,292.564,64395.657,627585.799,4,"SERC","Walker County"
"266","AL","Gorgas",8,"6","CS0DAN",2,1998,"ARP",672,58645,NA,932.803,0.9424,288.53,63433.488,618197.8,4,"SERC","Walker County"
"267","AL","Gorgas",8,"6","CS0DAN",3,1998,"ARP",744,69391,NA,1095.182,0.9193,324.672,73230.039,713689.123,4,"SERC","Walker County"
"268","AL","Gorgas",8,"6","CS0DAN",4,1998,"ARP",649.25,61198,NA,940.662,0.9206,281.17,63580.559,619641.501,4,"SERC","Walker County"
"269","AL","Gorgas",8,"6","CS0DAN",5,1998,"ARP",713.25,72820,NA,1141.067,0.8801,327.545,77325.878,753600.878,4,"SERC","Walker County"
"270","AL","Gorgas",8,"6","CS0DAN",6,1998,"ARP",720,76253,NA,1262.401,0.9013,349.226,80272.691,782326.5,4,"SERC","Walker County"
"271","AL","Gorgas",8,"6","CS0DAN",7,1998,"ARP",744,74352,NA,1205.603,0.8762,329.091,77701.379,757261.018,4,"SERC","Walker County"
"272","AL","Gorgas",8,"6","CS0DAN",8,1998,"ARP",744,76810,NA,1260.125,0.9265,372.895,83132.697,810188.425,4,"SERC","Walker County"
"273","AL","Gorgas",8,"6","CS0DAN",9,1998,"ARP",720,81564,NA,1373.007,0.9056,392.643,89380.634,871098.866,4,"SERC","Walker County"
"274","AL","Gorgas",8,"6","CS0DAN",10,1998,"ARP",710,73265,NA,1222.948,0.9558,382.94,81953.272,798715.834,4,"SERC","Walker County"
"275","AL","Gorgas",8,"6","CS0DAN",11,1998,"ARP",720,75900,NA,1695.595,0.9301,497.03,109953.787,1071618.022,4,"SERC","Walker County"
"276","AL","Gorgas",8,"6","CS0DAN",12,1998,"ARP",727.25,75758,NA,1212.777,0.9011,362.411,82932.718,808252.847,4,"SERC","Walker County"
"277","AL","Gorgas",8,"7","CS0DAN",1,1998,"ARP",744,68665,NA,1042.803,0.9316,326.429,72261.643,704240.401,4,"SERC","Walker County"
"278","AL","Gorgas",8,"7","CS0DAN",2,1998,"ARP",672,56862,NA,903.254,0.9424,280.204,61465.812,599022.2,4,"SERC","Walker County"
"279","AL","Gorgas",8,"7","CS0DAN",3,1998,"ARP",613,54377,NA,848.125,0.9248,253.31,56708.46,552667.377,4,"SERC","Walker County"
"280","AL","Gorgas",8,"7","CS0DAN",4,1998,"ARP",719.5,71967,NA,1099.053,0.9165,327.739,74299.791,724106.799,4,"SERC","Walker County"
"281","AL","Gorgas",8,"7","CS0DAN",5,1998,"ARP",725.5,72377,NA,1124.321,0.8825,323.123,76048.622,741152.122,4,"SERC","Walker County"
"282","AL","Gorgas",8,"7","CS0DAN",6,1998,"ARP",720,75659,NA,1252.487,0.9013,346.58,79660.409,776359.2,4,"SERC","Walker County"
"283","AL","Gorgas",8,"7","CS0DAN",7,1998,"ARP",716.25,75868,NA,1232.376,0.8746,336.797,79686.521,776607.282,4,"SERC","Walker County"
"284","AL","Gorgas",8,"7","CS0DAN",8,1998,"ARP",703.25,76246,NA,1258.48,0.9233,372.659,83331.403,812129.475,4,"SERC","Walker County"
"285","AL","Gorgas",8,"7","CS0DAN",9,1998,"ARP",694.5,70356,NA,1187.404,0.9039,339.479,77192.066,752308.234,4,"SERC","Walker County"
"286","AL","Gorgas",8,"7","CS0DAN",10,1998,"ARP",651,59955,NA,997.334,0.9494,310.701,66935.327,652342.466,4,"SERC","Walker County"
"287","AL","Gorgas",8,"7","CS0DAN",11,1998,"ARP",230.5,21275,NA,349.123,0.9132,100.687,22968.713,223848.278,4,"SERC","Walker County"
"288","AL","Gorgas",8,"7","CS0DAN",12,1998,"ARP",744,77606,NA,1242.143,0.9011,369.951,84749.782,825960.853,4,"SERC","Walker County"
"289","AL","Gorgas",8,"8","MS8A, MS8B",1,1998,"ARP",711,107868,NA,1822.096,0.4624,265.841,117106.175,1141310.975,4,"SERC","Walker County"
"290","AL","Gorgas",8,"8","MS8A, MS8B",2,1998,"ARP",542,81810,NA,1359.904,0.4995,217.159,86468.1,842691.375,4,"SERC","Walker County"
"291","AL","Gorgas",8,"8","MS8A, MS8B",3,1998,"ARP",744,122764,NA,1842.834,0.4891,305.079,127060.3,1250371.9,4,"SERC","Walker County"
"292","AL","Gorgas",8,"8","MS8A, MS8B",4,1998,"ARP",409.25,65639,NA,983.531,0.4704,153.033,67053.8,653504.45,4,"SERC","Walker County"
"293","AL","Gorgas",8,"8","MS8A, MS8B",5,1998,"ARP",1.25,0,NA,0.002,0,0,15.025,146.125,4,"SERC","Walker County"
"294","AL","Gorgas",8,"8","MS8A, MS8B",6,1998,"ARP",671.5,95034,NA,1399.562,0.5221,263.018,97570.625,969471.975,4,"SERC","Walker County"
"295","AL","Gorgas",8,"8","MS8A, MS8B",7,1998,"ARP",744,124392,NA,1908.698,0.513,323.496,129310.2,1260252.1,4,"SERC","Walker County"
"296","AL","Gorgas",8,"8","MS8A, MS8B",8,1998,"ARP",744,124729,NA,1901.209,0.5154,334.447,133347.9,1299591.1,4,"SERC","Walker County"
"297","AL","Gorgas",8,"8","MS8A, MS8B",9,1998,"ARP",687,112416,NA,1752.184,0.5132,306.891,121882.9,1187830.3,4,"SERC","Walker County"
"298","AL","Gorgas",8,"8","MS8A, MS8B",10,1998,"ARP",744,127581,NA,1946.449,0.5741,384.852,137694.7,1341971.2,4,"SERC","Walker County"
"299","AL","Gorgas",8,"8","MS8A, MS8B",11,1998,"ARP",697.5,109538,NA,1502.364,0.5537,322.191,119247.875,1162181.425,4,"SERC","Walker County"
"300","AL","Gorgas",8,"8","MS8A, MS8B",12,1998,"ARP",744,118897,NA,1631.079,0.5508,346.328,129874.6,1265734.7,4,"SERC","Walker County"
"301","AL","Gorgas",8,"9","MS9A, MS9B",1,1998,"ARP",744,112943,NA,1964.135,0.3141,187.835,124064.5,1209104.8,4,"SERC","Walker County"
"302","AL","Gorgas",8,"9","MS9A, MS9B",2,1998,"ARP",410.5,62766,NA,987.463,0.3201,106.014,68474.975,667331.2,4,"SERC","Walker County"
"303","AL","Gorgas",8,"9","MS9A, MS9B",3,1998,"ARP",744,130358,NA,1904.225,0.3233,215.64,138491.3,1349715.9,4,"SERC","Walker County"
"304","AL","Gorgas",8,"9","MS9A, MS9B",4,1998,"ARP",720,114954,NA,1743.854,0.3351,195.481,120733.3,1176625,4,"SERC","Walker County"
"305","AL","Gorgas",8,"9","MS9A, MS9B",5,1998,"ARP",654,98627,NA,1497.662,0.3351,152.123,96303.45,938543.5,4,"SERC","Walker County"
"306","AL","Gorgas",8,"9","MS9A, MS9B",6,1998,"ARP",694.25,118445,NA,1665.357,0.2984,170.249,118164.675,1151623.375,4,"SERC","Walker County"
"307","AL","Gorgas",8,"9","MS9A, MS9B",7,1998,"ARP",744,123426,NA,1798.75,0.3163,186.556,122821.5,1196997.8,4,"SERC","Walker County"
"308","AL","Gorgas",8,"9","MS9A, MS9B",8,1998,"ARP",744,123617,NA,1735.664,0.3143,188.749,124915.2,1217402.7,4,"SERC","Walker County"
"309","AL","Gorgas",8,"9","MS9A, MS9B",9,1998,"ARP",670.5,110062,NA,1576.263,0.3055,160.914,111582.1,1087467.05,4,"SERC","Walker County"
"310","AL","Gorgas",8,"9","MS9A, MS9B",10,1998,"ARP",712.5,125670,NA,1769.64,0.322,197.562,126086.45,1228805.55,4,"SERC","Walker County"
"311","AL","Gorgas",8,"9","MS9A, MS9B",11,1998,"ARP",689.75,120705,NA,1520.846,0.3102,178.543,118119.825,1151191.65,4,"SERC","Walker County"
"312","AL","Gorgas",8,"9","MS9A, MS9B",12,1998,"ARP",744,133270,NA,1641.44,0.3241,205.845,130820.3,1274979.6,4,"SERC","Walker County"
"313","AL","Greene County",10,"1","",1,1998,"ARP",696.75,175210,NA,2321.375,0.9149,848.253,185300.05,1805993.225,4,"SERC","Greene County"
"314","AL","Greene County",10,"1","",2,1998,"ARP",671,169082,NA,2256.677,1.017,907.607,180156.225,1755845.2,4,"SERC","Greene County"
"315","AL","Greene County",10,"1","",3,1998,"ARP",699.5,169871,NA,2503.453,0.9343,845.794,178758.1,1742231.5,4,"SERC","Greene County"
"316","AL","Greene County",10,"1","",4,1998,"ARP",348.75,78194,NA,1142.063,0.8726,381.047,80175.825,781412.425,4,"SERC","Greene County"
"317","AL","Greene County",10,"1","",5,1998,"ARP",707.25,180884,NA,2551.437,0.8949,862.524,193600.775,1886896.075,4,"SERC","Greene County"
"318","AL","Greene County",10,"1","",6,1998,"ARP",720,183960,NA,2187.641,0.9283,831.824,182935.4,1782938.1,4,"SERC","Greene County"
"319","AL","Greene County",10,"1","",7,1998,"ARP",744,192317,NA,2522.557,0.9232,855.266,189420.4,1846140.9,4,"SERC","Greene County"
"320","AL","Greene County",10,"1","",8,1998,"ARP",663.5,172578,NA,2692.264,0.9271,764.968,166552.275,1623273.375,4,"SERC","Greene County"
"321","AL","Greene County",10,"1","",9,1998,"ARP",720,188797,NA,2693.585,0.9557,858.855,183856,1791907.2,4,"SERC","Greene County"
"322","AL","Greene County",10,"1","",10,1998,"ARP",742.75,193810,NA,2569.352,0.9993,900.804,183419.025,1787672.45,4,"SERC","Greene County"
"323","AL","Greene County",10,"1","",11,1998,"ARP",720,179469,NA,2506.377,0.8666,695.547,160911.4,1568316,4,"SERC","Greene County"
"324","AL","Greene County",10,"1","",12,1998,"ARP",744,182153,NA,2395.277,0.8567,693.271,161181.5,1570943.1,4,"SERC","Greene County"
"325","AL","Greene County",10,"2","MS2A, MS2B",1,1998,"ARP",719,172839,NA,2490.831,0.4036,382.678,193537.525,1886252.75,4,"SERC","Greene County"
"326","AL","Greene County",10,"2","MS2A, MS2B",2,1998,"ARP",138.75,25342,NA,378.907,0.3597,60.131,30024.75,292618.375,4,"SERC","Greene County"
"327","AL","Greene County",10,"2","MS2A, MS2B",3,1998,"ARP",744,184094,NA,2953.821,0.4237,422.782,204302.7,1989846.3,4,"SERC","Greene County"
"328","AL","Greene County",10,"2","MS2A, MS2B",4,1998,"ARP",720,182265,NA,2846.648,0.4236,403.915,194828.4,1898822.8,4,"SERC","Greene County"
"329","AL","Greene County",10,"2","MS2A, MS2B",5,1998,"ARP",704.75,177862,NA,2619.332,0.4244,388.539,185943.525,1812219.675,4,"SERC","Greene County"
"330","AL","Greene County",10,"2","MS2A, MS2B",6,1998,"ARP",720,182808,NA,2414.752,0.4,385.069,197085.9,1920783.4,4,"SERC","Greene County"
"331","AL","Greene County",10,"2","MS2A, MS2B",7,1998,"ARP",718,181063,NA,2479.088,0.3839,362.165,191447.15,1865897.425,4,"SERC","Greene County"
"332","AL","Greene County",10,"2","MS2A, MS2B",8,1998,"ARP",744,191708,NA,3316.933,0.413,374.785,185886.5,1811680.35,4,"SERC","Greene County"
"333","AL","Greene County",10,"2","MS2A, MS2B",9,1998,"ARP",719.75,186567,NA,2892.189,0.4319,395.885,187538.15,1827766.375,4,"SERC","Greene County"
"334","AL","Greene County",10,"2","MS2A, MS2B",10,1998,"ARP",743.75,192240,NA,2955.856,0.422,405.848,196962.6,1919597.25,4,"SERC","Greene County"
"335","AL","Greene County",10,"2","MS2A, MS2B",11,1998,"ARP",720,183638,NA,3003.377,0.4423,415.103,192252.7,1873712.6,4,"SERC","Greene County"
